,Mean Coeff,σ Coeff
R_PFop_ROI-L_FOP4_ROI,0.00272362261139815,0.003806450182270546
R_47m_ROI-L_PEF_ROI,0.002716289311254925,0.0038064945036915083
R_FOP3_ROI-L_25_ROI,0.00270902573298635,0.005187740890976524
R_47s_ROI-R_FOP3_ROI,0.0027040301971023,0.005643637405775137
R_47l_ROI-R_PFcm_ROI,-0.0026996678829873375,0.005150402110470954
R_47m_ROI-R_STSvp_ROI,0.00269374128632762,0.0064471564569076305
L_AVI_ROI-L_A5_ROI,0.0026936297468368375,0.004930672866099632
R_d32_ROI-R_TE2p_ROI,0.002693257644490487,0.0051069282374705495
R_p24_ROI-L_p32pr_ROI,-0.0026885652566370627,0.004223351096926413
R_p32_ROI-R_9p_ROI,-0.002686080905481925,0.005250241732120818
R_PSL_ROI-L_AVI_ROI,-0.002678579531006838,0.0053982303950426665
L_PFcm_ROI-L_s32_ROI,-0.0026710479036797623,0.005513147895441386
R_FOP2_ROI-L_a47r_ROI,-0.0026703331252115126,0.005184097392574101
R_TE1m_ROI-L_FOP1_ROI,0.0026624624671414254,0.005685794743014987
R_TGd_ROI-L_TPOJ1_ROI,-0.0026591913920935,0.0061354006551426355
R_PGi_ROI-L_45_ROI,-0.0026547506279453125,0.005170561413055019
L_33pr_ROI-L_TE1a_ROI,0.0026541978526230378,0.012308364067853893
R_44_ROI-R_9-46d_ROI,-0.0026536561132531004,0.004358341009634289
R_a47r_ROI-R_p9-46v_ROI,-0.0026448714566794248,0.0058618718584398846
L_47l_ROI-L_PFm_ROI,-0.0026440370371016873,0.005161770516463302
R_PSL_ROI-L_47l_ROI,-0.002641811806816537,0.005018098159626101
L_p24pr_ROI-AMYGDALA_RIGHT,-0.0026370973232588872,0.00503520366969889
L_p24pr_ROI-L_PHT_ROI,-0.0026370719624430124,0.007440203330267986
R_PoI2_ROI-L_TGd_ROI,-0.0026347520220437754,0.005691144061499157
L_a24pr_ROI-L_PFop_ROI,0.002631931148042325,0.005198181859572393
R_FOP5_ROI-R_STSva_ROI,-0.0026144301942424373,0.008049992064526114
L_STV_ROI-L_p24pr_ROI,-0.0026132839445004623,0.005745974704233191
L_33pr_ROI-PUTAMEN_RIGHT,-0.0026098618133576002,0.011800818127428328
L_24dv_ROI-L_AVI_ROI,0.0026083202188704998,0.0041337483762863845
L_6v_ROI-L_6a_ROI,-0.0026009984624346372,0.006111936216771926
R_LIPv_ROI-R_TPOJ3_ROI,-0.002599815078168025,0.004819417182796478
R_a47r_ROI-L_24dv_ROI,-0.00259612982056,0.00451726508990275
L_p32pr_ROI-PUTAMEN_RIGHT,-0.00259610549537135,0.006582082430639656
L_p24pr_ROI-L_PGs_ROI,-0.00259547623600835,0.005266498725559195
R_FOP4_ROI-L_a47r_ROI,-0.0025907297781505873,0.004842240691164602
R_PeEc_ROI-L_OP4_ROI,0.002582437103950325,0.005081490487809445
R_47l_ROI-R_FOP2_ROI,0.0025780558908950627,0.006100161388314544
R_MIP_ROI-L_p24pr_ROI,0.002577982967128825,0.004989504479019015
R_7m_ROI-L_24dv_ROI,0.0025757369079658747,0.005193783284062107
R_10v_ROI-R_TE2p_ROI,0.0025746384372818624,0.004122139145076003
L_43_ROI-L_Pir_ROI,0.0025717354414960376,0.005045667905466476
L_33pr_ROI-L_PFm_ROI,-0.0025655890957213753,0.004839074341564867
R_RSC_ROI-L_OP4_ROI,0.0025619509603942376,0.005136534788705578
R_45_ROI-L_6v_ROI,0.0025616407852152375,0.005736823348086758
R_POS2_ROI-L_6v_ROI,0.002543453593395625,0.004732303294473505
R_PEF_ROI-R_VMV3_ROI,-0.0025425401033123247,0.006988880970941004
L_10d_ROI-AMYGDALA_LEFT,-0.0025410395407068627,0.0036917648078989874
R_a47r_ROI-R_PGi_ROI,0.002531614617667175,0.004743111560568316
R_47s_ROI-L_6v_ROI,0.0025307622435165,0.004659801194076226
R_PFcm_ROI-R_AAIC_ROI,-0.0025304941052711628,0.0051289714296100936
R_TF_ROI-L_p32pr_ROI,-0.00252745258947595,0.005333982084345668
L_AAIC_ROI-L_TPOJ3_ROI,-0.00252171563837085,0.00478194499896926
R_p24_ROI-L_a24pr_ROI,-0.002519118430223875,0.0036712178316139384
L_p24pr_ROI-L_46_ROI,-0.0025185357804632753,0.0046661938433328705
L_STV_ROI-L_LBelt_ROI,-0.0025181058359379,0.004666772232003828
L_V3B_ROI-L_a32pr_ROI,-0.002513694277715075,0.003984115063476675
R_STV_ROI-L_PeEc_ROI,-0.0025061619344781128,0.005494770560454295
L_PSL_ROI-L_TE1m_ROI,-0.0025026640255039747,0.005508725247621266
R_FOP4_ROI-R_s32_ROI,-0.0025025586229576874,0.004816742420358361
R_FOP1_ROI-R_s32_ROI,-0.0025015746541453623,0.00469715233957393
R_8C_ROI-L_33pr_ROI,-0.002495594461467225,0.0033553629465329087
R_POS2_ROI-R_p47r_ROI,0.002494702668888225,0.0035730589358584884
L_23d_ROI-L_PGp_ROI,0.0024938577887144127,0.004734076637535453
R_44_ROI-R_46_ROI,-0.002488306528877525,0.005129737258975955
L_POS1_ROI-L_3a_ROI,0.0024871476289565504,0.0044210104482612644
R_PSL_ROI-R_Pir_ROI,0.00248461516129185,0.00469594845035654
R_p47r_ROI-L_p24pr_ROI,-0.002483274764140275,0.004516343838540615
R_25_ROI-L_PCV_ROI,0.0024823487935334253,0.0036447918123123212
L_6mp_ROI-L_6v_ROI,-0.002482208780129925,0.004700770714537494
R_6r_ROI-L_47s_ROI,-0.0024813190151749876,0.004603713077721058
R_PFop_ROI-L_7AL_ROI,0.002480434758916362,0.004142554320154217
R_AVI_ROI-R_FOP2_ROI,0.0024767361530308373,0.003951112463895427
R_FOP5_ROI-L_p24pr_ROI,-0.0024693104972560876,0.00483505157275822
R_7PL_ROI-R_s32_ROI,0.002469172101137675,0.004628429886974118
R_TE2p_ROI-R_p47r_ROI,0.00246553392639655,0.00348035290612567
R_45_ROI-R_PGp_ROI,-0.0024529726267766873,0.004154165931874989
R_p32_ROI-R_TE2p_ROI,0.00245123851909335,0.003641581143197918
R_47s_ROI-R_AAIC_ROI,0.002447769205799,0.0036618952773451877
R_FOP4_ROI-L_PFop_ROI,0.002440628852272938,0.003976124076313029
L_p32pr_ROI-L_OP4_ROI,0.0024336175065530624,0.004823435633012976
L_a24pr_ROI-L_OP4_ROI,0.0024312438316553124,0.004862067193838024
R_SFL_ROI-L_p32pr_ROI,-0.00243106618858315,0.004539767653022751
L_OFC_ROI-PALLIDUM_LEFT,0.0024306329622947377,0.004501253279039006
R_FOP2_ROI-L_PHA3_ROI,0.0024286978231043,0.005735952471090541
R_PF_ROI-L_47m_ROI,-0.00242292951090435,0.005823426316906427
L_p32_ROI-L_s32_ROI,-0.0024208578608033876,0.004674333943251809
R_IFJp_ROI-L_p32pr_ROI,0.0024168519701813253,0.004534110436730213
L_PFcm_ROI-L_TE1m_ROI,-0.002416783135428,0.005752937355093793
R_FOP5_ROI-L_TE1m_ROI,0.0024162840225443,0.004578047018646216
R_a10p_ROI-R_DVT_ROI,0.00241561279613075,0.004547921369889624
R_31pv_ROI-R_a47r_ROI,0.002415377552512812,0.004148982223284353
L_AAIC_ROI-L_STSvp_ROI,0.0024145855354295127,0.004475755606885858
R_p24pr_ROI-L_IFJp_ROI,-0.002414345808660675,0.004772487323553128
R_MST_ROI-L_PFop_ROI,-0.002412978627030425,0.004911055462843766
L_s32_ROI-AMYGDALA_LEFT,-0.0024097067340617,0.00451424906067414
R_PSL_ROI-L_OFC_ROI,0.002408987778974625,0.0035909041294173312
L_47s_ROI-L_TPOJ3_ROI,0.0024058329255087626,0.0090203103441281
L_POS2_ROI-L_a24pr_ROI,0.0024020047342752375,0.00514287078827987
R_p10p_ROI-L_p24pr_ROI,-0.002400459640068688,0.0037997823964468712
L_24dv_ROI-PUTAMEN_RIGHT,-0.00239994274089615,0.007482483226162848
R_PeEc_ROI-L_p24pr_ROI,-0.0023958776816889746,0.0038178021071776412
R_PF_ROI-R_FOP5_ROI,-0.0023901866666158874,0.0034915693691662513
L_p24pr_ROI-L_TGv_ROI,0.0023715391379490747,0.005522831759226418
L_v23ab_ROI-L_a47r_ROI,0.0023589741073925,0.0046994028492090495
R_RSC_ROI-L_p32pr_ROI,0.002352215573520963,0.0033877015344594796
R_25_ROI-L_PF_ROI,-0.0023508323986622002,0.005804216331707711
R_43_ROI-L_47m_ROI,-0.002348874795640725,0.004056797717834058
L_24dv_ROI-L_AAIC_ROI,0.0023481600178343357,0.0043647946134168945
R_p47r_ROI-L_a47r_ROI,-0.0023476385904540125,0.005784138262334036
L_IFJp_ROI-L_s32_ROI,-0.002346265985056826,0.00500564267904126
L_47s_ROI-L_MI_ROI,0.0023462637403738372,0.0033874756763555432
L_47s_ROI-L_pOFC_ROI,-0.002339283097379375,0.004331583511390323
R_TE2p_ROI-L_IP0_ROI,-0.0023368050683815,0.007807261654372173
R_d32_ROI-L_3a_ROI,-0.0023336460863719504,0.005508001361224271
R_PSL_ROI-R_STGa_ROI,0.002328719179832875,0.004336929149315338
R_PGi_ROI-L_PeEc_ROI,-0.0023235358565319,0.004347516196308004
R_10r_ROI-L_6v_ROI,0.0023232002843224502,0.005637438002881049
R_PGi_ROI-L_47l_ROI,-0.0023190849581433376,0.004295522385634782
R_6v_ROI-R_33pr_ROI,-0.002314275585153413,0.009392774504861487
R_47s_ROI-L_p32pr_ROI,-0.0023132039598690126,0.0046770800911500226
R_45_ROI-R_AAIC_ROI,0.00231183449575735,0.004605163624928587
R_PSL_ROI-L_25_ROI,0.0023116802854270253,0.006928520090558823
R_FOP3_ROI-L_24dv_ROI,0.0023106026560112372,0.0076149126063795375
R_MI_ROI-L_p32pr_ROI,-0.0023072779454993376,0.004281532929417118
R_AVI_ROI-L_3a_ROI,-0.002304216512515475,0.0062052939425435915
R_TGd_ROI-L_25_ROI,0.0023040736404845124,0.019550959887733713
L_24dv_ROI-L_A5_ROI,0.0023035601608657123,0.006731776539675325
R_45_ROI-R_47s_ROI,0.0023023965606624374,0.0043520309371876086
L_A5_ROI-L_25_ROI,-0.0022990409701429126,0.003516166191249018
L_V3B_ROI-L_47m_ROI,0.0022990266050128875,0.004893684325187698
R_PeEc_ROI-L_PFop_ROI,-0.00229894529426265,0.004257841665126457
R_FOP5_ROI-L_3a_ROI,-0.0022968701082723,0.006454539374624889
L_p32pr_ROI-L_25_ROI,-0.0022952004680366752,0.004017097695320619
R_25_ROI-R_p10p_ROI,-0.002292049643046757,0.006494142815707719
R_FOP4_ROI-R_DVT_ROI,0.0022911721465904878,0.00609677959336036
R_Pir_ROI-R_TPOJ3_ROI,0.0022837052552950126,0.00422912596430115
R_PSL_ROI-L_s32_ROI,0.0022828089402386125,0.004276796983559645
R_p47r_ROI-L_H_ROI,0.002278808347099925,0.00651165193112479
L_PGi_ROI-L_FOP5_ROI,-0.002269461948016962,0.004520152047872413
L_V3B_ROI-L_p32pr_ROI,0.0022687443157375625,0.004209037890167821
R_PFt_ROI-L_AVI_ROI,-0.0022662819397408626,0.0047531829279363605
R_TGv_ROI-L_PGs_ROI,-0.002265163682985075,0.006661326769897886
R_47m_ROI-L_p24pr_ROI,-0.002264614983507275,0.006302686748595042
L_p32pr_ROI-L_31pd_ROI,0.0022569649019076625,0.004179186288803508
R_a24_ROI-L_a24pr_ROI,-0.0022518046434100124,0.0032386952934218356
R_AAIC_ROI-L_TPOJ1_ROI,-0.002248587633590325,0.0043781532879233415
R_9-46d_ROI-R_TGd_ROI,-0.002246510925006025,0.0041840753569095685
R_45_ROI-L_TE1m_ROI,0.00224307438593975,0.004375269764133473
R_TE2p_ROI-R_FOP5_ROI,0.0022399321443337624,0.0033621474588042257
L_47m_ROI-L_EC_ROI,-0.00223945650090155,0.008679949584567321
R_p9-46v_ROI-R_FOP5_ROI,-0.0022381989667101623,0.005975439629628261
R_STV_ROI-L_25_ROI,0.002236300680004225,0.006190311205569113
R_IFSa_ROI-R_p9-46v_ROI,-0.0022335781802601375,0.005557924892343317
L_7m_ROI-L_3a_ROI,0.0022271099899573623,0.004925599541503926
R_33pr_ROI-R_IP0_ROI,0.0022233469213968873,0.004297926485620749
R_AVI_ROI-L_PHA2_ROI,-0.002222335817947013,0.005892055181418096
R_p9-46v_ROI-R_p24_ROI,0.0022217722029230376,0.007295377070054004
R_s32_ROI-L_7m_ROI,0.0022194010691670126,0.004140434407128937
L_43_ROI-L_AAIC_ROI,0.0022193826048725997,0.0033075591082645027
R_FOP5_ROI-L_6v_ROI,0.00221887396971,0.0053683088424830916
R_47m_ROI-L_47s_ROI,0.002214850002725225,0.006167475751406845
R_PGi_ROI-L_25_ROI,0.002208690283584525,0.004746392255030671
R_d32_ROI-L_p32pr_ROI,-0.002200467085056825,0.003719155349924555
R_FOP3_ROI-L_p32pr_ROI,-0.00219152825208635,0.00414395457512315
L_43_ROI-L_s32_ROI,-0.0021871677461186125,0.004146829471000817
R_TE2p_ROI-AMYGDALA_RIGHT,0.0021860605240234623,0.003531696138067115
R_6ma_ROI-R_FOP3_ROI,0.0021827765803117,0.004821899540621916
R_a47r_ROI-L_MI_ROI,0.0021772815300686622,0.004180883326508965
R_p24pr_ROI-L_TPOJ3_ROI,-0.0021743730853245,0.005608323270211944
R_STV_ROI-L_Pir_ROI,-0.0021673478381658,0.005633653593368826
R_v23ab_ROI-L_6v_ROI,0.0021607438695869,0.00404277436105632
L_a24pr_ROI-L_DVT_ROI,0.0021537602304476378,0.004033007498012893
R_47m_ROI-L_24dv_ROI,0.00215215626970455,0.0052258325443295525
R_PFcm_ROI-R_AVI_ROI,-0.0021508403731944127,0.004270378926080021
R_Pir_ROI-L_3a_ROI,-0.002150275545321713,0.005956408892397735
R_TE1a_ROI-L_s32_ROI,0.0021472446483829627,0.0032405616353208115
R_47s_ROI-R_FOP5_ROI,0.0021464135343095374,0.003979490925664901
L_MT_ROI-L_47s_ROI,0.002136846033534025,0.004209242088955034
L_PEF_ROI-L_7Pm_ROI,0.0021318494260733002,0.004160909939010281
L_V3_ROI-L_p32pr_ROI,-0.0021185974473259374,0.0039233499598119535
L_IP0_ROI-L_a32pr_ROI,-0.0021184825073077,0.003932579636320977
L_H_ROI-L_PF_ROI,-0.0021173722001062625,0.004365414439524577
L_p24pr_ROI-L_PGp_ROI,0.0021115385925196623,0.004077788284204791
L_33pr_ROI-L_V3CD_ROI,0.00210951107497075,0.0051817236374564184
R_s6-8_ROI-L_p32pr_ROI,-0.002107460588406475,0.0041709088928383806
R_FOP5_ROI-L_PFop_ROI,0.0021066475713048126,0.003467455294143436
R_6v_ROI-L_PHA2_ROI,-0.0021040797017412,0.005728081261903758
R_PSL_ROI-R_p32_ROI,-0.0020987708167554,0.003174033747047861
L_p32pr_ROI-L_PFop_ROI,0.0020923700126530003,0.004087055581119992
R_Pir_ROI-L_24dv_ROI,-0.002092107178292025,0.003913190890985396
R_Pir_ROI-L_a24pr_ROI,-0.0020888182400257372,0.004211098976717078
L_6v_ROI-L_EC_ROI,0.0020798183271788376,0.003881382295052015
L_AVI_ROI-L_STSvp_ROI,0.0020784953522168625,0.0038558127168563097
L_PSL_ROI-L_RI_ROI,-0.00207760113918745,0.003034739821121328
R_PFop_ROI-PALLIDUM_LEFT,0.0020755640598962874,0.00437947252853489
L_RI_ROI-L_PF_ROI,-0.00206978455294685,0.005166359476859365
L_PSL_ROI-L_a24pr_ROI,-0.0020664257187293627,0.006834630047147841
R_EC_ROI-L_PGp_ROI,-0.002064876060945425,0.002918378264531953
L_IPS1_ROI-L_a24pr_ROI,0.00206172984051565,0.003942953767982329
R_25_ROI-L_43_ROI,0.0020585576276378873,0.0032810056174229314
L_8C_ROI-L_i6-8_ROI,-0.002057237062126575,0.0052875003679389325
R_a47r_ROI-L_a24pr_ROI,-0.0020541254082532376,0.00398701983669379
L_H_ROI-L_PFop_ROI,-0.0020521746857881003,0.004067988850476569
R_OFC_ROI-L_9p_ROI,-0.0020519174443422872,0.004204383459213023
L_PGs_ROI-AMYGDALA_RIGHT,-0.002051166071354975,0.007715795023369632
R_6v_ROI-L_FOP3_ROI,0.002045014621701813,0.006135536067722526
R_V6A_ROI-L_p32pr_ROI,0.0020414797655129747,0.002830160380322765
R_FOP5_ROI-L_47s_ROI,-0.002038457123399,0.003409239984867716
R_TPOJ3_ROI-R_FOP5_ROI,0.0020341981272512253,0.003847574610013895
L_PGi_ROI-L_25_ROI,-0.0020270004308355874,0.004177374777931555
R_6v_ROI-R_47s_ROI,0.002026900147296875,0.0041509742068701816
R_6ma_ROI-L_s32_ROI,-0.002026863075284438,0.005389450908094973
L_8Ad_ROI-L_6a_ROI,-0.0020263735528175623,0.00403598645665082
R_5L_ROI-L_7Pm_ROI,0.0020262305253917626,0.005501877384308995
L_PF_ROI-AMYGDALA_LEFT,0.00202392641869995,0.003424186540128827
R_45_ROI-R_PFcm_ROI,-0.002017213327632875,0.0038243112968445363
R_6v_ROI-L_MI_ROI,0.002016121238854688,0.006616035756425259
R_TE2p_ROI-R_PF_ROI,0.002014930722474575,0.00706938484128925
L_PEF_ROI-L_FST_ROI,-0.0020129271734654498,0.006013912423517902
L_7Pm_ROI-L_PHA2_ROI,0.0020128562483814876,0.005096546130220259
R_TE1a_ROI-R_25_ROI,-0.002012052876517138,0.003162531480146401
R_IFSa_ROI-L_6v_ROI,0.0020076997983321998,0.004281139630083616
R_s32_ROI-L_Pir_ROI,0.0020075293200003375,0.00398990980083833
R_24dd_ROI-L_3a_ROI,-0.0020060998709956,0.0038649891366523887
L_PF_ROI-PALLIDUM_LEFT,-0.0020044456679784,0.00511268533529646
L_TGd_ROI-L_PF_ROI,0.0020005042632035125,0.004637402184838365
R_45_ROI-L_a24pr_ROI,-0.0019994956571234624,0.003443484663820689
R_V3B_ROI-R_a47r_ROI,0.0019973888896121002,0.003729831074852942
R_STV_ROI-R_AAIC_ROI,0.0019971405790381747,0.003993221607919078
R_FOP4_ROI-L_47s_ROI,0.001996020234090675,0.012861385697929507
R_8Ad_ROI-L_p32pr_ROI,-0.001991868499589025,0.002836080660537473
R_a47r_ROI-L_33pr_ROI,-0.001990107720739687,0.003775157131373413
R_TGd_ROI-L_47m_ROI,-0.001986547703096775,0.004906203110925792
R_PFcm_ROI-L_s32_ROI,-0.0019856527069063252,0.004233568061991373
L_v23ab_ROI-L_6v_ROI,0.0019853479993778124,0.005083265365814317
R_STSda_ROI-R_TE1a_ROI,0.0019845947680883877,0.0033306140870167514
R_44_ROI-R_PGi_ROI,-0.001977361979240425,0.002579686333097322
R_TE1a_ROI-R_PFop_ROI,0.0019763446561657876,0.0037466827772867422
R_43_ROI-L_TGd_ROI,-0.0019745370991396125,0.0050822361011454605
L_Pir_ROI-L_STSvp_ROI,0.0019726391362645,0.003658435974963618
L_47m_ROI-L_s32_ROI,-0.001970545553836,0.006457314088263999
R_7PL_ROI-L_33pr_ROI,0.001970129824967475,0.0034407460213011407
L_IFJp_ROI-L_6a_ROI,-0.0019644158514757373,0.005964276886918242
L_24dv_ROI-L_TPOJ3_ROI,-0.0019643911622073498,0.003951262960697444
R_6ma_ROI-L_PGs_ROI,-0.0019555940734566624,0.00373964326799232
R_LO1_ROI-R_MI_ROI,-0.0019539657472183126,0.0062731753908090255
L_PGs_ROI-L_p47r_ROI,-0.0019484191892935624,0.0037374229222572396
R_p24pr_ROI-L_FST_ROI,0.0019471436014035374,0.004540679059474695
L_47l_ROI-L_PFop_ROI,0.0019442457120537751,0.0036184353463058288
R_s32_ROI-R_p10p_ROI,-0.0019441829491989625,0.003976260641020775
L_7Pm_ROI-L_p24pr_ROI,-0.0019402425231274125,0.0037719181660786478
R_45_ROI-L_p32pr_ROI,-0.0019390074194110874,0.004039760543230712
R_AVI_ROI-R_LBelt_ROI,-0.0019387768840935,0.008148313959033366
L_24dd_ROI-L_TPOJ3_ROI,-0.0019301433760191375,0.005015934646691291
L_p24pr_ROI-L_PGi_ROI,-0.0019299383312696124,0.004312280946511523
L_33pr_ROI-L_PF_ROI,-0.0019292173178432999,0.004174358451410807
L_p32pr_ROI-L_V4t_ROI,0.0019280207061425374,0.0037485331393449736
R_55b_ROI-L_p32pr_ROI,0.0019274183255288,0.0028595757372695554
R_10r_ROI-R_s32_ROI,-0.0019265811371227126,0.0036348689786383282
R_6v_ROI-L_47m_ROI,0.0019260892100835124,0.005995565636209156
R_7m_ROI-L_a24pr_ROI,0.001924657150040075,0.0036365331549528127
R_47s_ROI-R_PeEc_ROI,0.0019242042896902626,0.003159429618721266
L_V3B_ROI-L_47l_ROI,0.0019231575754307124,0.004347460855456801
R_6ma_ROI-R_FOP4_ROI,0.00192122020905145,0.0035619706565185845
R_TPOJ3_ROI-R_p47r_ROI,0.0019166933039306625,0.004451400441718093
L_PFm_ROI-L_pOFC_ROI,-0.0019054417278259374,0.002961047592956686
R_PFop_ROI-L_s32_ROI,0.0019035815769992625,0.0035247681891190444
R_PFcm_ROI-PUTAMEN_RIGHT,-0.0019021111560396375,0.004007088098472698
R_FOP1_ROI-R_PGi_ROI,-0.001888053526082425,0.00318989316588417
R_PF_ROI-L_PeEc_ROI,-0.00188788950037135,0.00419271740633959
R_6r_ROI-R_46_ROI,-0.00188718541043485,0.003649096884417302
R_PGi_ROI-PALLIDUM_LEFT,0.001883949013594325,0.0036951701147774473
L_a47r_ROI-L_PFop_ROI,0.0018751452929789748,0.0034885606842746087
L_V3B_ROI-L_VMV2_ROI,0.001867874998916025,0.006002947433764724
R_V6_ROI-R_p47r_ROI,0.0018667609971001376,0.0039003017345554396
L_PEF_ROI-L_v23ab_ROI,0.00186529299749695,0.0034722365345465243
R_PFop_ROI-L_TPOJ2_ROI,-0.001864721018816925,0.003939733248443628
R_6mp_ROI-L_PGs_ROI,-0.001864718863029625,0.0036250916911623023
L_43_ROI-L_25_ROI,-0.0018542174393803002,0.005991505297248893
R_PEF_ROI-L_p47r_ROI,-0.0018540741338756374,0.007465532808127872
L_H_ROI-L_PHT_ROI,-0.0018538385153910875,0.003632193845603352
L_PFop_ROI-L_25_ROI,-0.001850166843587725,0.004681728611887511
L_6ma_ROI-L_6v_ROI,-0.0018492640608443124,0.003986578868425722
R_SCEF_ROI-L_8C_ROI,0.0018492206909184125,0.004275359319277729
L_AAIC_ROI-L_25_ROI,0.0018489350109533874,0.003403761941446967
R_44_ROI-L_p24pr_ROI,-0.0018421552691436252,0.003530435086235914
R_p32_ROI-R_9-46d_ROI,-0.0018400871131652374,0.002551803658011219
R_7m_ROI-L_PEF_ROI,0.001837126632090525,0.0037325078735384854
L_45_ROI-L_PGs_ROI,-0.0018332838420730374,0.0034821893833121933
R_FOP2_ROI-L_TGd_ROI,-0.0018273766876473001,0.004310403147115301
L_7m_ROI-L_H_ROI,-0.0018258359659618375,0.00394867496332246
R_25_ROI-L_OFC_ROI,-0.0018232001498789,0.0035223659128237085
R_a47r_ROI-L_FOP4_ROI,0.0018179965394616124,0.0028699457727715152
R_TGv_ROI-L_STV_ROI,-0.00181750989058295,0.003139384647020515
R_s32_ROI-L_7Pm_ROI,0.0018147794448506876,0.004634987171455074
R_V3A_ROI-L_8C_ROI,-0.00181239337310565,0.0035116870398484976
R_PSL_ROI-R_FOP4_ROI,-0.00181044106789575,0.002578592587364237
R_IFJa_ROI-R_VMV3_ROI,-0.0018091958109460126,0.0036535079077195695
L_9a_ROI-L_AVI_ROI,-0.00180623838193365,0.0028712676614743317
L_POS1_ROI-L_6v_ROI,0.001806214268336825,0.003672536121873857
R_TE1a_ROI-R_TF_ROI,0.0018020054155307625,0.009988574211993171
R_FOP1_ROI-L_47s_ROI,-0.0017993587191490125,0.0033736245401362087
R_TGd_ROI-L_47s_ROI,-0.0017984978487305624,0.0029336759386572432
R_FOP2_ROI-L_SCEF_ROI,0.001797722328017525,0.003038143704020243
R_FEF_ROI-L_24dd_ROI,-0.0017966441500618,0.0031438088779941545
L_OP4_ROI-L_s32_ROI,-0.001795230059746425,0.0034917740530826503
L_PSL_ROI-L_47m_ROI,-0.001794068095364425,0.0039969450572217265
R_FOP3_ROI-R_PFop_ROI,-0.0017939498221787127,0.004193532669218535
L_PEF_ROI-L_7m_ROI,0.001793938629539775,0.004195357722121071
L_V4_ROI-L_p32pr_ROI,-0.0017935150991006499,0.0033413529177122184
R_45_ROI-L_55b_ROI,0.0017927778190175126,0.002705929705188074
L_p24pr_ROI-L_V6A_ROI,0.001792009502236525,0.0048044007912725305
R_a10p_ROI-L_a24pr_ROI,-0.0017882723192858,0.003607200540980533
R_AAIC_ROI-L_47s_ROI,-0.0017877194101530126,0.0028717122535117856
L_46_ROI-L_PHA2_ROI,0.0017859095470905873,0.004233004407930488
R_9m_ROI-R_9-46d_ROI,0.0017847629111409002,0.003652964432667358
R_47m_ROI-R_25_ROI,0.0017835467659764374,0.003648935718856324
R_TE1a_ROI-L_Pir_ROI,-0.0017806113921909124,0.0034106091424135824
R_STSda_ROI-L_FOP5_ROI,-0.0017801556259128,0.003379971535513863
R_a47r_ROI-L_47m_ROI,-0.0017795152678163873,0.004249194065971443
R_TGd_ROI-L_24dv_ROI,-0.0017789256126368,0.004113263700073686
R_47m_ROI-L_a47r_ROI,-0.0017788111480817501,0.0031668252149098922
R_6ma_ROI-R_FOP5_ROI,0.0017776792429882123,0.0034606072212319634
R_IFJa_ROI-L_p24pr_ROI,-0.0017770334626194626,0.003842589765569205
R_IFSa_ROI-R_s32_ROI,-0.0017751630312162,0.0038675367417856806
L_47s_ROI-L_FOP5_ROI,0.0017736198925059374,0.00334980619654462
R_STV_ROI-R_a47r_ROI,0.0017669054655331876,0.00327346886077053
R_47m_ROI-L_47m_ROI,0.0017599184328086375,0.008883520663192746
L_PHT_ROI-L_PFop_ROI,0.0017512842805242623,0.00605209821584469
R_TPOJ3_ROI-PUTAMEN_RIGHT,0.0017477872332978877,0.0038432941726543714
R_V6_ROI-R_FOP3_ROI,0.0017471762902873376,0.004147198079968162
R_A5_ROI-R_TE1m_ROI,-0.001746826774855725,0.0027500433593253978
L_MI_ROI-L_s32_ROI,-0.001745241056425375,0.0033828944631740104
R_8C_ROI-L_24dd_ROI,0.0017441157369123125,0.003301923283483938
L_PFop_ROI-L_TE1m_ROI,-0.0017415691666919876,0.0036960776198409176
R_44_ROI-R_PFop_ROI,-0.0017414877873872376,0.003994377822714069
R_PFcm_ROI-R_FOP5_ROI,-0.0017400267461577749,0.003584561269713167
R_TGv_ROI-L_PSL_ROI,0.001739664614406675,0.003430971774059566
R_PeEc_ROI-L_TPOJ1_ROI,-0.0017379004151868126,0.006051559665332067
R_TE2p_ROI-PUTAMEN_RIGHT,0.0017362957988938624,0.0043179223570566395
R_FOP3_ROI-L_FFC_ROI,0.0017361521028212874,0.004271036446005062
L_5L_ROI-L_p32pr_ROI,-0.001735873529408475,0.0027988175206583475
R_PoI2_ROI-R_VMV3_ROI,0.0017355346471683122,0.004556499563882649
R_V6_ROI-L_POS2_ROI,-0.0017347175927890375,0.0035352451038439424
L_STV_ROI-L_s32_ROI,0.0017307824255389376,0.012539375965868288
R_6r_ROI-R_STSvp_ROI,-0.00173063848312255,0.003230374039230892
R_FOP1_ROI-R_STSda_ROI,0.0017300964440699,0.0034124442409947655
L_6v_ROI-L_TPOJ3_ROI,-0.001725589990088925,0.005390901185975398
L_FOP3_ROI-L_s32_ROI,-0.001725261490784375,0.004686038470756207
L_AAIC_ROI-L_PGs_ROI,-0.0017236446163761,0.004392377087318017
R_TGd_ROI-L_p24pr_ROI,-0.0017225504681481624,0.003194454004901604
L_47s_ROI-L_PF_ROI,0.001720627686764025,0.004573216897933339
R_AAIC_ROI-L_p24pr_ROI,-0.001718889340616225,0.003008517521377932
R_PFcm_ROI-R_TGd_ROI,-0.0017183074024007124,0.003722469107907826
